Складские остатки на дату;Код продукции ДКС;Количество;Базовая единица измерения ;Сумма с НДС ;Город;Адрес офиса продаж дистр.;Внутр. код офиса продаж дистр.;Срок доставки
29.05.2024;121950;12;м;109,51;Краснодар;ул. Российская, д. 252;;0
29.05.2024;121950;8;м;109,51;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;35260;60;м;343,67;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;MD63-1C25-6;9;шт;348,23;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;MD63-1C25-6;22;шт;348,23;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;MD63-1C25-6;11;шт;348,23;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;MD63-1C25-6;24;шт;348,23;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;MD63-1C25-6;12;шт;348,23;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;MD63-1C25-6;14;шт;348,23;Краснодар;ул. Российская, д. 252;;0
29.05.2024;MD63-1C25-6;28;шт;348,23;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;MD63-1C25-6;29;шт;348,23;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;MD63-1C25-6;6;шт;348,23;Краснодар;;;0
29.05.2024;63916;15;м;34,73;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;63916;162;м;34,73;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;63916;93;м;34,73;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;63916;102;м;34,73;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;63916;48;м;34,73;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;63916;108;м;34,73;Краснодар;ул. Российская, д. 252;;0
29.05.2024;63916;201;м;34,73;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;63916;117;м;34,73;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;63916;45;м;34,73;Краснодар;;;0
29.05.2024;63940;18;м;124,26;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;63940;24;м;124,26;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;63940;3;м;124,26;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;63940;6;м;124,26;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;63940;45;м;124,26;Краснодар;ул. Российская, д. 252;;0
29.05.2024;63940;60;м;124,26;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;63940;30;м;124,26;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;63940;42;м;124,26;Краснодар;;;0
29.05.2024;53300;8;шт;380,24;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;53300;1;шт;380,24;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;53300;5;шт;380,24;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;53300;17;шт;380,24;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;53300;3;шт;380,24;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;53300;4;шт;380,24;Краснодар;ул. Российская, д. 252;;0
29.05.2024;53300;7;шт;380,24;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;53300;3;шт;380,24;Краснодар;;;0
29.05.2024;85608;2;шт;1945,12;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;85608;1;шт;1945,12;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;85608;1;шт;1945,12;Краснодар;ул. Российская, д. 252;;0
29.05.2024;85608;2;шт;1945,12;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;MD63N-1PC10;36;шт;259,96;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;MD63N-1PC10;65;шт;259,96;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;MD63N-1PC10;12;шт;259,96;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;MD63N-1PC10;25;шт;259,96;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;MD63N-1PC10;4;шт;259,96;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;MD63N-1PC10;33;шт;259,96;Краснодар;ул. Российская, д. 252;;0
29.05.2024;MD63N-1PC10;113;шт;259,96;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;MD63N-1PC10;25;шт;259,96;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;MD63N-1PC10;24;шт;259,96;Краснодар;;;0
29.05.2024;MD63N-1PC20;24;шт;280,23;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;MD63N-1PC20;29;шт;280,23;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;MD63N-1PC20;5;шт;280,23;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;MD63N-1PC20;27;шт;280,23;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;MD63N-1PC20;11;шт;280,23;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;MD63N-1PC20;19;шт;280,23;Краснодар;ул. Российская, д. 252;;0
29.05.2024;MD63N-1PC20;90;шт;280,23;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;MD63N-1PC20;20;шт;280,23;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;MD63N-1PC20;11;шт;280,23;Краснодар;;;0
29.05.2024;MD63N-3PC25;4;шт;1047,02;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;MD63N-3PC25;10;шт;1047,02;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;MD63N-3PC25;4;шт;1047,02;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;MD63N-3PC25;15;шт;1047,02;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;MD63N-3PC25;4;шт;1047,02;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;MD63N-3PC25;9;шт;1047,02;Краснодар;ул. Российская, д. 252;;0
29.05.2024;MD63N-3PC25;45;шт;1047,02;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;MD63N-3PC25;5;шт;1047,02;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;MD63N-3PC25;4;шт;1047,02;Краснодар;;;0
29.05.2024;90920;50;м;19,4;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;71916;330;м;21,63;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;71916;286;м;21,63;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;71916;118;м;21,63;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;71916;424;м;21,63;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;71916;270;м;21,63;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;71916;258;м;21,63;Краснодар;ул. Российская, д. 252;;0
29.05.2024;71916;1080;м;21,63;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;71916;150;м;21,63;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;71916;160;м;21,63;Краснодар;;;0
29.05.2024;63925;111;м;61,21;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;63925;171;м;61,21;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;63925;15;м;61,21;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;63925;180;м;61,21;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;63925;15;м;61,21;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;63925;69;м;61,21;Краснодар;ул. Российская, д. 252;;0
29.05.2024;63925;129;м;61,21;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;63925;54;м;61,21;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;63925;42;м;61,21;Краснодар;;;0
29.05.2024;63932;39;м;94,77;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;63932;18;м;94,77;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;63932;30;м;94,77;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;63932;48;м;94,77;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;63932;42;м;94,77;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;63932;21;м;94,77;Краснодар;ул. Российская, д. 252;;0
29.05.2024;63932;57;м;94,77;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;63932;33;м;94,77;Краснодар;;;0
29.05.2024;63950;45;м;171,01;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;63950;15;м;171,01;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;63950;60;м;171,01;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;63950;9;м;171,01;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;63950;15;м;171,01;Краснодар;ул. Российская, д. 252;;0
29.05.2024;63950;135;м;171,01;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;71932;1171;м;52,38;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;71932;107;м;52,38;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;71932;49;м;52,38;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;71932;104;м;52,38;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;71932;230;м;52,38;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;71932;188;м;52,38;Краснодар;ул. Российская, д. 252;;0
29.05.2024;71932;1115;м;52,38;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;71932;273;м;52,38;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;71932;47;м;52,38;Краснодар;;;0
29.05.2024;71940;20;м;79,64;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;71950;2;м;110,58;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;71950;15;м;110,58;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;121963100;46;м;124,94;Краснодар;ул. Российская, д. 252;;0
29.05.2024;121963100;20;м;124,94;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;121963;7;м;131,14;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;121963;65;м;131,14;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;121975;2;м;165,97;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;121975;58;м;165,97;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;121990;3;м;211,65;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;121990;51;м;211,65;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;121911;20;м;256,27;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;121911;29;м;256,27;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;BSF2901;10;шт;985,33;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;36782K;2;уп;2175,61;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;36782K;18;уп;2175,61;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;36782K;3;уп;2175,61;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;53357;185;шт;18,24;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;53357;208;шт;18,24;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;53357;18;шт;18,24;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;53357;87;шт;18,24;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;53357;20;шт;18,24;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;53357;265;шт;18,24;Краснодар;ул. Российская, д. 252;;0
29.05.2024;53357;300;шт;18,24;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;53357;20;шт;18,24;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;53357;40;шт;18,24;Краснодар;;;0
29.05.2024;00107RL;44;м;346,1;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;MD63-1C6-6;7;шт;447,17;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;MD63-1C6-6;4;шт;447,17;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;MD63-1C6-6;3;шт;447,17;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;MD63-1C6-6;8;шт;447,17;Краснодар;ул. Российская, д. 252;;0
29.05.2024;MD63-1C6-6;23;шт;447,17;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;MD63-1C6-6;7;шт;447,17;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;MD63-1C6-6;6;шт;447,17;Краснодар;;;0
29.05.2024;MD63-3C6-6;1;шт;1590,22;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;MD63N-3PC16;6;шт;938,96;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;MD63N-3PC16;14;шт;938,96;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;MD63N-3PC16;4;шт;938,96;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;MD63N-3PC16;13;шт;938,96;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;MD63N-3PC16;7;шт;938,96;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;MD63N-3PC16;5;шт;938,96;Краснодар;ул. Российская, д. 252;;0
29.05.2024;MD63N-3PC16;16;шт;938,96;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;MD63N-3PC16;6;шт;938,96;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;MD63N-3PC16;4;шт;938,96;Краснодар;;;0
29.05.2024;54932;23;шт;21,92;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;54932;12;шт;21,92;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;54932;76;шт;21,92;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;54932;66;шт;21,92;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;54932;5;шт;21,92;Краснодар;ул. Российская, д. 252;;0
29.05.2024;54932;144;шт;21,92;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;54932;2;шт;21,92;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;54932;34;шт;21,92;Краснодар;;;0
29.05.2024;50532;36;шт;54,61;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;50532;6;шт;54,61;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;50532;4;шт;54,61;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;50532;10;шт;54,61;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;50532;8;шт;54,61;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;50632;14;шт;53,93;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;50632;16;шт;53,93;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;50632;14;шт;53,93;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;50632;24;шт;53,93;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;50632;15;шт;53,93;Краснодар;;;0
29.05.2024;01108RL;4;м;472,49;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;01108RL;4;м;472,49;Краснодар;;;0
29.05.2024;51016M;1150;шт;4,56;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;51016M;1931;шт;4,56;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;51016M;1381;шт;4,56;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;51016M;889;шт;4,56;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;51016M;1710;шт;4,56;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;51016M;1320;шт;4,56;Краснодар;ул. Российская, д. 252;;0
29.05.2024;51016M;2526;шт;4,56;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;51016M;1101;шт;4,56;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;51016M;605;шт;4,56;Краснодар;;;0
29.05.2024;51025N;244;шт;5,92;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;51025N;676;шт;5,92;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;51025N;321;шт;5,92;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;51025N;404;шт;5,92;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;51025N;449;шт;5,92;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;51025N;182;шт;5,92;Краснодар;ул. Российская, д. 252;;0
29.05.2024;51025N;675;шт;5,92;Краснодар;ул. Текстильная, д. 9Б;;0
