Складские остатки на дату;Код продукции ДКС;Количество;Базовая единица измерения ;Сумма с НДС ;Город;Адрес офиса продаж дистр.;Внутр. код офиса продаж дистр.;Срок доставки
22.09.2022;82002;17;;298,42;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;82002;13;;298,42;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;82002;3;;298,42;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;82002;6;;298,42;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;82002;8;;298,42;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;82002;5;;298,42;Краснодар;ул. Российская, д. 252;;0
22.09.2022;82002;71;;298,42;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;82002;3;;298,42;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;82002;2;;298,42;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;2ART5062;9;;6,03;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;2ART5062;26;;6,03;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;2ART5062;62;;6,03;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;2ART5062;38;;6,03;Краснодар;ул. Российская, д. 252;;0
22.09.2022;2ART5062;14;;6,03;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;2ART5062;200;;6,03;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;2ART503;326;;2,3;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;2ART503;6;;2,3;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;2ART503;14;;2,3;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;2ART503;39;;2,3;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;2ART503;2;;2,3;Краснодар;ул. Российская, д. 252;;0
22.09.2022;2ART503;48;;2,3;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;91925;1273;;27,41;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;91925;405;;27,41;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;91925;219;;27,41;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;91925;121;;27,41;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;91925;233;;27,41;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;91925;321;;27,41;Краснодар;ул. Российская, д. 252;;0
22.09.2022;91925;5297;;27,41;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;91925;149;;27,41;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;91925;323;;27,41;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;71925;329;;35,17;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;71925;211;;35,17;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;71925;237;;35,17;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;71925;124;;35,17;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;71925;167;;35,17;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;71925;227;;35,17;Краснодар;ул. Российская, д. 252;;0
22.09.2022;71925;1357;;35,17;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;71925;30;;35,17;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;71925;145;;35,17;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;25307;235;;2,18;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;25307;574;;2,18;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;25307;1199;;2,18;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;25307;2219;;2,18;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;25307;1099;;2,18;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;25307;1499;;2,18;Краснодар;ул. Российская, д. 252;;0
22.09.2022;25307;3439;;2,18;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;25307;99;;2,18;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;63916;24;;34,63;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;63916;120;;34,63;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;63916;132;;34,63;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;63916;36;;34,63;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;63916;120;;34,63;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;63916;99;;34,63;Краснодар;ул. Российская, д. 252;;0
22.09.2022;63916;147;;34,63;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;63916;108;;34,63;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;63916;123;;34,63;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;85672;1;;17422,07;Краснодар;ул. Российская, д. 252;;0
22.09.2022;52800;17;;54,09;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;52800;50;;54,09;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;52800;5;;54,09;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;52800;49;;54,09;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;52800;24;;54,09;Краснодар;ул. Российская, д. 252;;0
22.09.2022;52800;182;;54,09;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;52800;20;;54,09;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;54010;7;;299,56;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;54010;1;;299,56;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;54010;3;;299,56;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;54010;1;;299,56;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;54010;4;;299,56;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;51016N;920;;4,89;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;51016N;139;;4,89;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;51016N;139;;4,89;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;51016N;51;;4,89;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;51016N;89;;4,89;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;51016N;248;;4,89;Краснодар;ул. Российская, д. 252;;0
22.09.2022;51016N;99;;4,89;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;51016N;99;;4,89;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;51016N;259;;4,89;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;CM010610;221;;4,27;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;CM010610;342;;4,27;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;CM010610;352;;4,27;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;CM010610;20;;4,27;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;CM010610;650;;4,27;Краснодар;ул. Российская, д. 252;;0
22.09.2022;CM010610;3185;;4,27;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;CM010610;192;;4,27;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;00128RL;1;;207,84;Краснодар;ул. Российская, д. 252;;0
22.09.2022;00128RL;58;;207,84;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;00107RL;8;;320,5;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;BBL4015;10;;535,96;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;BBL4015;4;;535,96;Краснодар;ул. Российская, д. 252;;0
22.09.2022;BBL4015;76;;535,96;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;35260;276;;353,61;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;00149RL;24;;471,16;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;25314;330;;2,79;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;25314;3792;;2,79;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;25314;1499;;2,79;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;25314;199;;2,79;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;25314;2184;;2,79;Краснодар;ул. Российская, д. 252;;0
22.09.2022;25314;4920;;2,79;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;25314;2199;;2,79;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;25314;199;;2,79;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;MKCAS1;600;;1,38;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;MKCBS1;50;;1,38;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;MKCBS1;1000;;1,38;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;MKCCS1;200;;1,38;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;MKCCS1;50;;1,38;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;MKCCS1;150;;1,38;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;MKCCS1;15;;1,38;Краснодар;ул. Российская, д. 252;;0
22.09.2022;MKCCS1;1000;;1,38;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;MKF0S3;160;;2,27;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;MKF0S1;160;;1,38;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;MKF0S1;2000;;1,38;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;MKF1S1;400;;1,38;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;MKF1S1;140;;1,38;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;MKF1S1;1600;;1,38;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;MKF2S1;200;;1,38;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;MKF2S1;160;;1,38;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;MKF2S1;56;;1,38;Краснодар;ул. Российская, д. 252;;0
22.09.2022;MKF2S1;200;;1,38;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;MKCNS1;199;;1,38;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;MKCNS1;1;;1,38;Краснодар;ул. Российская, д. 252;;0
22.09.2022;MKCNS1;800;;1,38;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;MKF3S1;200;;1,38;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;MKF3S1;140;;1,38;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;MKF3S1;1600;;1,38;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;MKF7S1;200;;1,38;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;MKF7S1;180;;1,38;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;MKF7S1;156;;1,38;Краснодар;ул. Российская, д. 252;;0
22.09.2022;MKF7S1;2000;;1,38;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;MKF8S1;160;;1,38;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;MKF8S1;2000;;1,38;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;MKF9S1;160;;1,38;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;MKF9S1;16;;1,38;Краснодар;ул. Российская, д. 252;;0
22.09.2022;MKF9S1;2200;;1,38;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;MKF4S1;140;;1,38;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;MKF4S1;1600;;1,38;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;MKF5S1;100;;1,38;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;MKF5S1;140;;1,38;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;MKF5S1;196;;1,38;Краснодар;ул. Российская, д. 252;;0
22.09.2022;MKF5S1;1600;;1,38;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;MKF6S1;200;;1,38;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;MKF6S1;160;;1,38;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;MKF6S1;59;;1,38;Краснодар;ул. Российская, д. 252;;0
22.09.2022;MKF6S1;2200;;1,38;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;02135;8;;363,84;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;02135;2;;363,84;Краснодар;ул. Российская, д. 252;;0
22.09.2022;02135;2;;363,84;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;02130;12;;306,69;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;DIS2133236;4;;829,19;Краснодар;ул. Российская, д. 252;;0
22.09.2022;DIS5133256;6;;1332,41;Краснодар;ул. Российская, д. 252;;0
22.09.2022;CM330800;55;;201,25;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;CM310800;24;;279,08;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;25466;1;;3,06;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;25466;9;;3,06;Краснодар;ул. Текстильная, д. 9Б;;0
