	132	2024-09-01 16-25-36	66.102.9.64
	80	2024-09-01 16-27-01	185.134.234.14
	0	2024-09-01 16-30-48	85.249.161.127
	37	2024-09-01 16-30-54	85.249.161.127
	0	2024-09-01 16-38-13	85.249.161.127
	37	2024-09-01 16-38-20	85.249.161.127
	37	2024-09-01 17-00-01	85.249.161.127
	0	2024-09-01 17-03-22	95.153.163.108
	0	2024-09-01 17-03-31	95.153.163.108
	25	2024-09-01 17-04-09	95.153.163.108
	25	2024-09-01 17-04-52	95.153.163.108
	1	2024-09-01 17-05-12	188.162.132.229
	1	2024-09-01 17-05-20	188.162.132.229
	6	2024-09-01 17-07-52	188.162.132.229
	6	2024-09-01 17-08-02	188.162.132.229
	6	2024-09-01 17-08-05	188.162.132.229
	6	2024-09-01 17-08-08	188.162.132.229
	6	2024-09-01 17-08-09	188.162.132.229
	6	2024-09-01 17-08-10	188.162.132.229
	1	2024-09-01 17-08-57	188.162.132.229
	0	2024-09-01 17-08-58	188.162.132.229
	0	2024-09-01 17-09-00	188.162.132.229
	0	2024-09-01 17-09-03	188.162.132.229
	0	2024-09-01 17-09-33	188.162.132.229
	0	2024-09-01 17-09-34	188.162.132.229
	1	2024-09-01 17-09-50	188.162.132.229
	0	2024-09-01 17-13-35	95.153.160.100
	86	2024-09-01 17-13-46	95.153.160.100
	86	2024-09-01 17-14-43	95.153.160.100
	0	2024-09-01 17-14-51	95.153.160.100
	0	2024-09-01 17-30-20	95.153.162.22
	200	2024-09-01 17-30-30	95.153.162.22
	7	2024-09-01 17-30-43	95.153.162.22
	70	2024-09-01 17-31-19	136.158.28.151
	89	2024-09-01 17-33-16	95.153.162.22
	0	2024-09-01 17-33-45	95.153.162.22
	0	2024-09-01 17-39-13	176.59.81.159
	132	2024-09-01 17-39-14	91.185.78.130
	132	2024-09-01 17-39-15	91.185.78.130
	7	2024-09-01 17-39-21	176.59.81.159
	0	2024-09-01 17-48-02	95.153.160.100
	0	2024-09-01 17-48-05	95.153.160.100
	200	2024-09-01 17-48-16	95.153.160.100
	52	2024-09-01 17-48-31	95.153.160.100
	52	2024-09-01 17-50-09	95.153.160.100
	52	2024-09-01 17-50-13	95.153.160.100
	52	2024-09-01 17-50-27	95.153.160.100
	113	2024-09-01 18-04-32	193.233.121.40
	0	2024-09-01 18-26-29	95.153.176.78
	0	2024-09-01 18-26-52	95.153.176.78
	0	2024-09-01 18-26-54	95.153.176.78
	120	2024-09-01 18-27-12	95.153.176.78
	120	2024-09-01 18-27-19	66.102.9.64
	120	2024-09-01 18-27-20	66.102.9.64
	120	2024-09-01 18-27-20	66.102.9.64
	161	2024-09-01 18-31-06	95.153.178.124
	0	2024-09-01 18-44-29	176.59.66.209
	5	2024-09-01 18-44-51	176.59.66.209
	189	2024-09-01 18-45-22	176.59.66.209
	7	2024-09-01 18-49-45	85.172.102.101
	200	2024-09-01 18-50-10	85.172.102.101
	120	2024-09-01 18-50-37	95.153.176.78
	200	2024-09-01 18-50-38	85.172.102.101
	0	2024-09-01 18-50-40	95.153.176.78
	200	2024-09-01 18-50-43	85.172.102.101
	200	2024-09-01 18-50-43	85.172.102.101
	200	2024-09-01 18-51-23	85.172.102.101
	1	2024-09-01 19-12-43	31.181.9.171
	96	2024-09-01 19-15-44	5.138.248.64
	11	2024-09-01 19-18-33	176.59.76.203
	0	2024-09-01 19-18-42	85.249.165.27
	150	2024-09-01 19-18-48	85.249.165.27
	11	2024-09-01 19-18-57	176.59.76.203
	150	2024-09-01 19-19-24	85.249.165.27
	96	2024-09-01 19-22-41	5.138.248.64
	150	2024-09-01 19-22-43	85.249.165.27
	96	2024-09-01 19-24-41	5.138.248.64
	0	2024-09-01 19-25-15	5.138.248.64
	5	2024-09-01 19-25-22	5.138.248.64
	0	2024-09-01 19-26-04	193.233.120.87
	5	2024-09-01 19-26-14	193.233.120.87
	70	2024-09-01 19-37-51	67.71.235.230
	5	2024-09-01 19-39-49	5.138.248.64
	0	2024-09-01 19-39-50	5.138.248.64
	150	2024-09-01 20-00-59	85.249.165.27
	150	2024-09-01 20-01-26	85.249.165.27
	150	2024-09-01 20-01-43	85.249.165.27
	150	2024-09-01 20-02-15	85.249.165.27
	0	2024-09-01 20-05-01	185.3.34.206
	15	2024-09-01 20-05-07	46.159.201.68
	0	2024-09-01 20-05-09	66.102.9.78
	0	2024-09-01 20-05-09	66.102.9.64
	0	2024-09-01 20-05-09	66.102.9.64
	150	2024-09-01 20-05-53	85.249.165.27
	0	2024-09-01 20-06-23	185.3.34.206
	199	2024-09-01 20-19-11	193.233.121.39
	0	2024-09-01 20-32-35	95.153.163.95
	200	2024-09-01 20-32-48	95.153.163.95
	6	2024-09-01 20-35-13	46.159.86.203
	0	2024-09-01 20-36-24	95.153.163.95
	200	2024-09-01 20-36-33	95.153.163.95
	117	2024-09-01 20-36-58	95.153.163.95
	117	2024-09-01 20-38-18	95.153.163.95
	0	2024-09-01 20-42-44	95.153.163.95
	0	2024-09-01 20-43-01	95.153.163.95
	200	2024-09-01 20-44-13	95.153.163.95
	0	2024-09-01 20-45-03	95.153.163.95
	0	2024-09-01 20-45-16	95.153.163.95
	0	2024-09-01 20-45-29	95.153.163.95
	0	2024-09-01 20-45-58	95.153.163.95
	60	2024-09-01 20-47-00	95.153.163.95
	2	2024-09-01 21-03-43	178.155.16.50
	0	2024-09-01 21-04-16	178.155.16.50
	70	2024-09-01 21-45-07	27.64.65.193
	0	2024-09-01 21-51-35	193.233.122.75
	13	2024-09-01 21-51-43	193.233.122.75
	34	2024-09-01 22-15-19	37.78.67.148
	144	2024-09-01 22-18-51	37.78.67.148
	29	2024-09-01 22-38-55	46.159.76.7
	19	2024-09-01 22-51-27	85.175.99.195
	19	2024-09-01 22-51-32	66.102.9.78
	19	2024-09-01 22-51-33	66.102.9.78
